fill	x	y	group	clickSelects
#FBF6F5	48147	7.5	2414	48140-48155
#FBF6F5	48147.5	8	2414	48140-48155
#FBF6F5	48148	7.5	2414	48140-48155
#FBF6F5	48147.5	7	2414	48140-48155
#FDFBFB	48147.5	8	2415	48140-48156
#FDFBFB	48148	8.5	2415	48140-48156
#FDFBFB	48148.5	8	2415	48140-48156
#FDFBFB	48148	7.5	2415	48140-48156
#FAF2F2	48148	8.5	2416	48140-48157
#FAF2F2	48148.5	9	2416	48140-48157
#FAF2F2	48149	8.5	2416	48140-48157
#FAF2F2	48148.5	8	2416	48140-48157
#F5E7E6	48148.5	9	2417	48140-48158
#F5E7E6	48149	9.5	2417	48140-48158
#F5E7E6	48149.5	9	2417	48140-48158
#F5E7E6	48149	8.5	2417	48140-48158
#E9CECB	48149	9.5	2418	48140-48159
#E9CECB	48149.5	10	2418	48140-48159
#E9CECB	48150	9.5	2418	48140-48159
#E9CECB	48149.5	9	2418	48140-48159
#EEDAD7	48149.5	10	2419	48140-48160
#EEDAD7	48150	10.5	2419	48140-48160
#EEDAD7	48150.5	10	2419	48140-48160
#EEDAD7	48150	9.5	2419	48140-48160
#FEFCFC	48150	10.5	2420	48140-48161
#FEFCFC	48150.5	11	2420	48140-48161
#FEFCFC	48151	10.5	2420	48140-48161
#FEFCFC	48150.5	10	2420	48140-48161
#F4E6E4	48150.5	11	2421	48140-48162
#F4E6E4	48151	11.5	2421	48140-48162
#F4E6E4	48151.5	11	2421	48140-48162
#F4E6E4	48151	10.5	2421	48140-48162
#F3E4E2	48151	11.5	2422	48140-48163
#F3E4E2	48151.5	12	2422	48140-48163
#F3E4E2	48152	11.5	2422	48140-48163
#F3E4E2	48151.5	11	2422	48140-48163
#F7EDEC	48151.5	12	2423	48140-48164
#F7EDEC	48152	12.5	2423	48140-48164
#F7EDEC	48152.5	12	2423	48140-48164
#F7EDEC	48152	11.5	2423	48140-48164
#F0DEDB	48152	12.5	2424	48140-48165
#F0DEDB	48152.5	13	2424	48140-48165
#F0DEDB	48153	12.5	2424	48140-48165
#F0DEDB	48152.5	12	2424	48140-48165
#FFFEFE	48152.5	13	2425	48140-48166
#FFFEFE	48153	13.5	2425	48140-48166
#FFFEFE	48153.5	13	2425	48140-48166
#FFFEFE	48153	12.5	2425	48140-48166
#F8F0EF	48153	13.5	2426	48140-48167
#F8F0EF	48153.5	14	2426	48140-48167
#F8F0EF	48154	13.5	2426	48140-48167
#F8F0EF	48153.5	13	2426	48140-48167
#E7CBC7	48153.5	14	2427	48140-48168
#E7CBC7	48154	14.5	2427	48140-48168
#E7CBC7	48154.5	14	2427	48140-48168
#E7CBC7	48154	13.5	2427	48140-48168
#F0DDDA	48154	14.5	2428	48140-48169
#F0DDDA	48154.5	15	2428	48140-48169
#F0DDDA	48155	14.5	2428	48140-48169
#F0DDDA	48154.5	14	2428	48140-48169
#E7CBC7	48154.5	15	2429	48140-48170
#E7CBC7	48155	15.5	2429	48140-48170
#E7CBC7	48155.5	15	2429	48140-48170
#E7CBC7	48155	14.5	2429	48140-48170
#E0BDB8	48155	15.5	2430	48140-48171
#E0BDB8	48155.5	16	2430	48140-48171
#E0BDB8	48156	15.5	2430	48140-48171
#E0BDB8	48155.5	15	2430	48140-48171
#E4C4C0	48155.5	16	2431	48140-48172
#E4C4C0	48156	16.5	2431	48140-48172
#E4C4C0	48156.5	16	2431	48140-48172
#E4C4C0	48156	15.5	2431	48140-48172
#F1DFDC	48156	16.5	2432	48140-48173
#F1DFDC	48156.5	17	2432	48140-48173
#F1DFDC	48157	16.5	2432	48140-48173
#F1DFDC	48156.5	16	2432	48140-48173
#E7CBC7	48156.5	17	2433	48140-48174
#E7CBC7	48157	17.5	2433	48140-48174
#E7CBC7	48157.5	17	2433	48140-48174
#E7CBC7	48157	16.5	2433	48140-48174
#ECD6D3	48157	17.5	2434	48140-48175
#ECD6D3	48157.5	18	2434	48140-48175
#ECD6D3	48158	17.5	2434	48140-48175
#ECD6D3	48157.5	17	2434	48140-48175
#EDD7D4	48157.5	18	2435	48140-48176
#EDD7D4	48158	18.5	2435	48140-48176
#EDD7D4	48158.5	18	2435	48140-48176
#EDD7D4	48158	17.5	2435	48140-48176
#F1E0DE	48158	18.5	2436	48140-48177
#F1E0DE	48158.5	19	2436	48140-48177
#F1E0DE	48159	18.5	2436	48140-48177
#F1E0DE	48158.5	18	2436	48140-48177
#F7ECEB	48158.5	19	2437	48140-48178
#F7ECEB	48159	19.5	2437	48140-48178
#F7ECEB	48159.5	19	2437	48140-48178
#F7ECEB	48159	18.5	2437	48140-48178
#F2E1DF	48159	19.5	2438	48140-48179
#F2E1DF	48159.5	20	2438	48140-48179
#F2E1DF	48160	19.5	2438	48140-48179
#F2E1DF	48159.5	19	2438	48140-48179
#D8ADA8	48159.5	20	2439	48140-48180
#D8ADA8	48160	20.5	2439	48140-48180
#D8ADA8	48160.5	20	2439	48140-48180
#D8ADA8	48160	19.5	2439	48140-48180
#EFDBD9	48160	20.5	2440	48140-48181
#EFDBD9	48160.5	21	2440	48140-48181
#EFDBD9	48161	20.5	2440	48140-48181
#EFDBD9	48160.5	20	2440	48140-48181
#F1E1DE	48160.5	21	2441	48140-48182
#F1E1DE	48161	21.5	2441	48140-48182
#F1E1DE	48161.5	21	2441	48140-48182
#F1E1DE	48161	20.5	2441	48140-48182
#FAF3F3	48161	21.5	2442	48140-48183
#FAF3F3	48161.5	22	2442	48140-48183
#FAF3F3	48162	21.5	2442	48140-48183
#FAF3F3	48161.5	21	2442	48140-48183
#FFFFFF	48161.5	22	2443	48140-48184
#FFFFFF	48162	22.5	2443	48140-48184
#FFFFFF	48162.5	22	2443	48140-48184
#FFFFFF	48162	21.5	2443	48140-48184
#FFFEFE	48162	22.5	2444	48140-48185
#FFFEFE	48162.5	23	2444	48140-48185
#FFFEFE	48163	22.5	2444	48140-48185
#FFFEFE	48162.5	22	2444	48140-48185
#FCF8F8	48162.5	23	2445	48140-48186
#FCF8F8	48163	23.5	2445	48140-48186
#FCF8F8	48163.5	23	2445	48140-48186
#FCF8F8	48163	22.5	2445	48140-48186
#FFFFFF	48163	23.5	2446	48140-48187
#FFFFFF	48163.5	24	2446	48140-48187
#FFFFFF	48164	23.5	2446	48140-48187
#FFFFFF	48163.5	23	2446	48140-48187
#FBF5F4	48163.5	24	2447	48140-48188
#FBF5F4	48164	24.5	2447	48140-48188
#FBF5F4	48164.5	24	2447	48140-48188
#FBF5F4	48164	23.5	2447	48140-48188
#FDFAF9	48164	24.5	2448	48140-48189
#FDFAF9	48164.5	25	2448	48140-48189
#FDFAF9	48165	24.5	2448	48140-48189
#FDFAF9	48164.5	24	2448	48140-48189
#C48982	48140.5	0	2449	48141-48141
#C48982	48141	0.5	2449	48141-48141
#C48982	48141.5	0	2449	48141-48141
#C48982	48141	-0.5	2449	48141-48141
#CC9892	48141	0.5	2450	48141-48142
#CC9892	48141.5	1	2450	48141-48142
#CC9892	48142	0.5	2450	48141-48142
#CC9892	48141.5	0	2450	48141-48142
#F5E8E6	48141.5	1	2451	48141-48143
#F5E8E6	48142	1.5	2451	48141-48143
#F5E8E6	48142.5	1	2451	48141-48143
#F5E8E6	48142	0.5	2451	48141-48143
#ECD5D2	48142	1.5	2452	48141-48144
#ECD5D2	48142.5	2	2452	48141-48144
#ECD5D2	48143	1.5	2452	48141-48144
#ECD5D2	48142.5	1	2452	48141-48144
#E6C8C5	48142.5	2	2453	48141-48145
#E6C8C5	48143	2.5	2453	48141-48145
#E6C8C5	48143.5	2	2453	48141-48145
#E6C8C5	48143	1.5	2453	48141-48145
#D3A39D	48143	2.5	2454	48141-48146
#D3A39D	48143.5	3	2454	48141-48146
#D3A39D	48144	2.5	2454	48141-48146
#D3A39D	48143.5	2	2454	48141-48146
#DAB0AB	48143.5	3	2455	48141-48147
#DAB0AB	48144	3.5	2455	48141-48147
#DAB0AB	48144.5	3	2455	48141-48147
#DAB0AB	48144	2.5	2455	48141-48147
#DFBAB5	48144	3.5	2456	48141-48148
#DFBAB5	48144.5	4	2456	48141-48148
#DFBAB5	48145	3.5	2456	48141-48148
#DFBAB5	48144.5	3	2456	48141-48148
#EFDCD9	48144.5	4	2457	48141-48149
#EFDCD9	48145	4.5	2457	48141-48149
#EFDCD9	48145.5	4	2457	48141-48149
#EFDCD9	48145	3.5	2457	48141-48149
#EAD1CE	48145	4.5	2458	48141-48150
#EAD1CE	48145.5	5	2458	48141-48150
#EAD1CE	48146	4.5	2458	48141-48150
#EAD1CE	48145.5	4	2458	48141-48150
#E6C9C5	48145.5	5	2459	48141-48151
#E6C9C5	48146	5.5	2459	48141-48151
#E6C9C5	48146.5	5	2459	48141-48151
#E6C9C5	48146	4.5	2459	48141-48151
#ECD4D1	48146	5.5	2460	48141-48152
#ECD4D1	48146.5	6	2460	48141-48152
#ECD4D1	48147	5.5	2460	48141-48152
#ECD4D1	48146.5	5	2460	48141-48152
#FAF4F3	48146.5	6	2461	48141-48153
#FAF4F3	48147	6.5	2461	48141-48153
#FAF4F3	48147.5	6	2461	48141-48153
#FAF4F3	48147	5.5	2461	48141-48153
#F5E8E7	48147	6.5	2462	48141-48154
#F5E8E7	48147.5	7	2462	48141-48154
#F5E8E7	48148	6.5	2462	48141-48154
#F5E8E7	48147.5	6	2462	48141-48154
#ECD5D2	48147.5	7	2463	48141-48155
#ECD5D2	48148	7.5	2463	48141-48155
#ECD5D2	48148.5	7	2463	48141-48155
#ECD5D2	48148	6.5	2463	48141-48155
#F3E3E1	48148	7.5	2464	48141-48156
#F3E3E1	48148.5	8	2464	48141-48156
#F3E3E1	48149	7.5	2464	48141-48156
#F3E3E1	48148.5	7	2464	48141-48156
#F6EAE9	48148.5	8	2465	48141-48157
#F6EAE9	48149	8.5	2465	48141-48157
#F6EAE9	48149.5	8	2465	48141-48157
#F6EAE9	48149	7.5	2465	48141-48157
#F6EBE9	48149	8.5	2466	48141-48158
#F6EBE9	48149.5	9	2466	48141-48158
#F6EBE9	48150	8.5	2466	48141-48158
#F6EBE9	48149.5	8	2466	48141-48158
#EBD2CF	48149.5	9	2467	48141-48159
#EBD2CF	48150	9.5	2467	48141-48159
#EBD2CF	48150.5	9	2467	48141-48159
#EBD2CF	48150	8.5	2467	48141-48159
#ECD4D1	48150	9.5	2468	48141-48160
#ECD4D1	48150.5	10	2468	48141-48160
#ECD4D1	48151	9.5	2468	48141-48160
#ECD4D1	48150.5	9	2468	48141-48160
#F3E5E3	48150.5	10	2469	48141-48161
#F3E5E3	48151	10.5	2469	48141-48161
#F3E5E3	48151.5	10	2469	48141-48161
#F3E5E3	48151	9.5	2469	48141-48161
#F5E9E7	48151	10.5	2470	48141-48162
#F5E9E7	48151.5	11	2470	48141-48162
#F5E9E7	48152	10.5	2470	48141-48162
#F5E9E7	48151.5	10	2470	48141-48162
#FAF4F4	48151.5	11	2471	48141-48163
#FAF4F4	48152	11.5	2471	48141-48163
#FAF4F4	48152.5	11	2471	48141-48163
#FAF4F4	48152	10.5	2471	48141-48163
#EAD1CE	48152	11.5	2472	48141-48164
#EAD1CE	48152.5	12	2472	48141-48164
#EAD1CE	48153	11.5	2472	48141-48164
#EAD1CE	48152.5	11	2472	48141-48164
#EFDBD8	48152.5	12	2473	48141-48165
#EFDBD8	48153	12.5	2473	48141-48165
#EFDBD8	48153.5	12	2473	48141-48165
#EFDBD8	48153	11.5	2473	48141-48165
#FFFFFF	48153	12.5	2474	48141-48166
#FFFFFF	48153.5	13	2474	48141-48166
#FFFFFF	48154	12.5	2474	48141-48166
#FFFFFF	48153.5	12	2474	48141-48166
#ECD5D2	48153.5	13	2475	48141-48167
#ECD5D2	48154	13.5	2475	48141-48167
#ECD5D2	48154.5	13	2475	48141-48167
#ECD5D2	48154	12.5	2475	48141-48167
#EFDCD9	48154	13.5	2476	48141-48168
#EFDCD9	48154.5	14	2476	48141-48168
#EFDCD9	48155	13.5	2476	48141-48168
#EFDCD9	48154.5	13	2476	48141-48168
#E5C7C3	48154.5	14	2477	48141-48169
#E5C7C3	48155	14.5	2477	48141-48169
#E5C7C3	48155.5	14	2477	48141-48169
#E5C7C3	48155	13.5	2477	48141-48169
#EBD3D0	48155	14.5	2478	48141-48170
#EBD3D0	48155.5	15	2478	48141-48170
#EBD3D0	48156	14.5	2478	48141-48170
#EBD3D0	48155.5	14	2478	48141-48170
#EBD2CF	48155.5	15	2479	48141-48171
#EBD2CF	48156	15.5	2479	48141-48171
#EBD2CF	48156.5	15	2479	48141-48171
#EBD2CF	48156	14.5	2479	48141-48171
#F1DFDD	48156	15.5	2480	48141-48172
#F1DFDD	48156.5	16	2480	48141-48172
#F1DFDD	48157	15.5	2480	48141-48172
#F1DFDD	48156.5	15	2480	48141-48172
#F2E2E0	48156.5	16	2481	48141-48173
#F2E2E0	48157	16.5	2481	48141-48173
#F2E2E0	48157.5	16	2481	48141-48173
#F2E2E0	48157	15.5	2481	48141-48173
#E1BEBA	48157	16.5	2482	48141-48174
#E1BEBA	48157.5	17	2482	48141-48174
#E1BEBA	48158	16.5	2482	48141-48174
#E1BEBA	48157.5	16	2482	48141-48174
#F1DFDD	48157.5	17	2483	48141-48175
#F1DFDD	48158	17.5	2483	48141-48175
#F1DFDD	48158.5	17	2483	48141-48175
#F1DFDD	48158	16.5	2483	48141-48175
#EED9D6	48158	17.5	2484	48141-48176
#EED9D6	48158.5	18	2484	48141-48176
#EED9D6	48159	17.5	2484	48141-48176
#EED9D6	48158.5	17	2484	48141-48176
#EAD0CD	48158.5	18	2485	48141-48177
#EAD0CD	48159	18.5	2485	48141-48177
#EAD0CD	48159.5	18	2485	48141-48177
#EAD0CD	48159	17.5	2485	48141-48177
#E7CAC6	48159	18.5	2486	48141-48178
#E7CAC6	48159.5	19	2486	48141-48178
#E7CAC6	48160	18.5	2486	48141-48178
#E7CAC6	48159.5	18	2486	48141-48178
#EAD2CF	48159.5	19	2487	48141-48179
#EAD2CF	48160	19.5	2487	48141-48179
#EAD2CF	48160.5	19	2487	48141-48179
#EAD2CF	48160	18.5	2487	48141-48179
#E5C6C2	48160	19.5	2488	48141-48180
#E5C6C2	48160.5	20	2488	48141-48180
#E5C6C2	48161	19.5	2488	48141-48180
#E5C6C2	48160.5	19	2488	48141-48180
#E3C2BE	48160.5	20	2489	48141-48181
#E3C2BE	48161	20.5	2489	48141-48181
#E3C2BE	48161.5	20	2489	48141-48181
#E3C2BE	48161	19.5	2489	48141-48181
#F2E3E0	48161	20.5	2490	48141-48182
#F2E3E0	48161.5	21	2490	48141-48182
#F2E3E0	48162	20.5	2490	48141-48182
#F2E3E0	48161.5	20	2490	48141-48182
#FAF3F2	48161.5	21	2491	48141-48183
#FAF3F2	48162	21.5	2491	48141-48183
#FAF3F2	48162.5	21	2491	48141-48183
#FAF3F2	48162	20.5	2491	48141-48183
#FDFAFA	48162	21.5	2492	48141-48184
#FDFAFA	48162.5	22	2492	48141-48184
#FDFAFA	48163	21.5	2492	48141-48184
#FDFAFA	48162.5	21	2492	48141-48184
#FAF3F3	48162.5	22	2493	48141-48185
#FAF3F3	48163	22.5	2493	48141-48185
#FAF3F3	48163.5	22	2493	48141-48185
#FAF3F3	48163	21.5	2493	48141-48185
#F7EEEC	48163	22.5	2494	48141-48186
#F7EEEC	48163.5	23	2494	48141-48186
#F7EEEC	48164	22.5	2494	48141-48186
#F7EEEC	48163.5	22	2494	48141-48186
#FEFCFC	48163.5	23	2495	48141-48187
#FEFCFC	48164	23.5	2495	48141-48187
#FEFCFC	48164.5	23	2495	48141-48187
#FEFCFC	48164	22.5	2495	48141-48187
#F7EDEC	48164	23.5	2496	48141-48188
#F7EDEC	48164.5	24	2496	48141-48188
#F7EDEC	48165	23.5	2496	48141-48188
#F7EDEC	48164.5	23	2496	48141-48188
#FAF2F1	48164.5	24	2497	48141-48189
#FAF2F1	48165	24.5	2497	48141-48189
#FAF2F1	48165.5	24	2497	48141-48189
#FAF2F1	48165	23.5	2497	48141-48189
#BA7972	48141.5	0	2498	48142-48142
#BA7972	48142	0.5	2498	48142-48142
#BA7972	48142.5	0	2498	48142-48142
#BA7972	48142	-0.5	2498	48142-48142
#E0BEB9	48142	0.5	2499	48142-48143
#E0BEB9	48142.5	1	2499	48142-48143
#E0BEB9	48143	0.5	2499	48142-48143
#E0BEB9	48142.5	0	2499	48142-48143
#D4A7A1	48142.5	1	2500	48142-48144
#D4A7A1	48143	1.5	2500	48142-48144
#D4A7A1	48143.5	1	2500	48142-48144
#D4A7A1	48143	0.5	2500	48142-48144
#DDB7B2	48143	1.5	2501	48142-48145
#DDB7B2	48143.5	2	2501	48142-48145
#DDB7B2	48144	1.5	2501	48142-48145
#DDB7B2	48143.5	1	2501	48142-48145
#C68D87	48143.5	2	2502	48142-48146
#C68D87	48144	2.5	2502	48142-48146
#C68D87	48144.5	2	2502	48142-48146
#C68D87	48144	1.5	2502	48142-48146
#C48A83	48144	2.5	2503	48142-48147
#C48A83	48144.5	3	2503	48142-48147
#C48A83	48145	2.5	2503	48142-48147
#C48A83	48144.5	2	2503	48142-48147
#CB9690	48144.5	3	2504	48142-48148
#CB9690	48145	3.5	2504	48142-48148
#CB9690	48145.5	3	2504	48142-48148
#CB9690	48145	2.5	2504	48142-48148
#EED9D6	48145	3.5	2505	48142-48149
#EED9D6	48145.5	4	2505	48142-48149
#EED9D6	48146	3.5	2505	48142-48149
#EED9D6	48145.5	3	2505	48142-48149
#EDD8D5	48145.5	4	2506	48142-48150
#EDD8D5	48146	4.5	2506	48142-48150
#EDD8D5	48146.5	4	2506	48142-48150
#EDD8D5	48146	3.5	2506	48142-48150
#F7ECEA	48146	4.5	2507	48142-48151
#F7ECEA	48146.5	5	2507	48142-48151
#F7ECEA	48147	4.5	2507	48142-48151
#F7ECEA	48146.5	4	2507	48142-48151
#F3E3E1	48146.5	5	2508	48142-48152
#F3E3E1	48147	5.5	2508	48142-48152
#F3E3E1	48147.5	5	2508	48142-48152
#F3E3E1	48147	4.5	2508	48142-48152
#FCF8F8	48147	5.5	2509	48142-48153
#FCF8F8	48147.5	6	2509	48142-48153
#FCF8F8	48148	5.5	2509	48142-48153
#FCF8F8	48147.5	5	2509	48142-48153
#F8EFED	48147.5	6	2510	48142-48154
#F8EFED	48148	6.5	2510	48142-48154
#F8EFED	48148.5	6	2510	48142-48154
#F8EFED	48148	5.5	2510	48142-48154
#F8EEED	48148	6.5	2511	48142-48155
#F8EEED	48148.5	7	2511	48142-48155
#F8EEED	48149	6.5	2511	48142-48155
#F8EEED	48148.5	6	2511	48142-48155
#F2E2E0	48148.5	7	2512	48142-48156
#F2E2E0	48149	7.5	2512	48142-48156
#F2E2E0	48149.5	7	2512	48142-48156
#F2E2E0	48149	6.5	2512	48142-48156
#FAF3F2	48149	7.5	2513	48142-48157
#FAF3F2	48149.5	8	2513	48142-48157
#FAF3F2	48150	7.5	2513	48142-48157
#FAF3F2	48149.5	7	2513	48142-48157
#FCF8F8	48149.5	8	2514	48142-48158
#FCF8F8	48150	8.5	2514	48142-48158
#FCF8F8	48150.5	8	2514	48142-48158
#FCF8F8	48150	7.5	2514	48142-48158
#E0BEB9	48150	8.5	2515	48142-48159
#E0BEB9	48150.5	9	2515	48142-48159
#E0BEB9	48151	8.5	2515	48142-48159
#E0BEB9	48150.5	8	2515	48142-48159
#E8CDCA	48150.5	9	2516	48142-48160
#E8CDCA	48151	9.5	2516	48142-48160
#E8CDCA	48151.5	9	2516	48142-48160
#E8CDCA	48151	8.5	2516	48142-48160
#F4E6E4	48151	9.5	2517	48142-48161
#F4E6E4	48151.5	10	2517	48142-48161
#F4E6E4	48152	9.5	2517	48142-48161
#F4E6E4	48151.5	9	2517	48142-48161
#F4E6E4	48151.5	10	2518	48142-48162
#F4E6E4	48152	10.5	2518	48142-48162
#F4E6E4	48152.5	10	2518	48142-48162
#F4E6E4	48152	9.5	2518	48142-48162
#F8EFED	48152	10.5	2519	48142-48163
#F8EFED	48152.5	11	2519	48142-48163
#F8EFED	48153	10.5	2519	48142-48163
#F8EFED	48152.5	10	2519	48142-48163
#ECD6D3	48152.5	11	2520	48142-48164
#ECD6D3	48153	11.5	2520	48142-48164
#ECD6D3	48153.5	11	2520	48142-48164
#ECD6D3	48153	10.5	2520	48142-48164
#ECD6D3	48153	11.5	2521	48142-48165
#ECD6D3	48153.5	12	2521	48142-48165
#ECD6D3	48154	11.5	2521	48142-48165
#ECD6D3	48153.5	11	2521	48142-48165
#FFFFFF	48153.5	12	2522	48142-48166
#FFFFFF	48154	12.5	2522	48142-48166
#FFFFFF	48154.5	12	2522	48142-48166
#FFFFFF	48154	11.5	2522	48142-48166
#F7ECEB	48154	12.5	2523	48142-48167
#F7ECEB	48154.5	13	2523	48142-48167
#F7ECEB	48155	12.5	2523	48142-48167
#F7ECEB	48154.5	12	2523	48142-48167
#F2E2E0	48154.5	13	2524	48142-48168
#F2E2E0	48155	13.5	2524	48142-48168
#F2E2E0	48155.5	13	2524	48142-48168
#F2E2E0	48155	12.5	2524	48142-48168
#E7CAC7	48155	13.5	2525	48142-48169
#E7CAC7	48155.5	14	2525	48142-48169
#E7CAC7	48156	13.5	2525	48142-48169
#E7CAC7	48155.5	13	2525	48142-48169
#F6EBE9	48155.5	14	2526	48142-48170
#F6EBE9	48156	14.5	2526	48142-48170
#F6EBE9	48156.5	14	2526	48142-48170
#F6EBE9	48156	13.5	2526	48142-48170
#DDB7B2	48156	14.5	2527	48142-48171
#DDB7B2	48156.5	15	2527	48142-48171
#DDB7B2	48157	14.5	2527	48142-48171
#DDB7B2	48156.5	14	2527	48142-48171
#E8CCC8	48156.5	15	2528	48142-48172
#E8CCC8	48157	15.5	2528	48142-48172
#E8CCC8	48157.5	15	2528	48142-48172
#E8CCC8	48157	14.5	2528	48142-48172
#E9CFCC	48157	15.5	2529	48142-48173
#E9CFCC	48157.5	16	2529	48142-48173
#E9CFCC	48158	15.5	2529	48142-48173
#E9CFCC	48157.5	15	2529	48142-48173
#ECD4D1	48157.5	16	2530	48142-48174
#ECD4D1	48158	16.5	2530	48142-48174
#ECD4D1	48158.5	16	2530	48142-48174
#ECD4D1	48158	15.5	2530	48142-48174
#F1DFDC	48158	16.5	2531	48142-48175
#F1DFDC	48158.5	17	2531	48142-48175
#F1DFDC	48159	16.5	2531	48142-48175
#F1DFDC	48158.5	16	2531	48142-48175
#F9F1EF	48158.5	17	2532	48142-48176
#F9F1EF	48159	17.5	2532	48142-48176
#F9F1EF	48159.5	17	2532	48142-48176
#F9F1EF	48159	16.5	2532	48142-48176
#F1E0DE	48159	17.5	2533	48142-48177
#F1E0DE	48159.5	18	2533	48142-48177
#F1E0DE	48160	17.5	2533	48142-48177
#F1E0DE	48159.5	17	2533	48142-48177
#EEDAD7	48159.5	18	2534	48142-48178
#EEDAD7	48160	18.5	2534	48142-48178
#EEDAD7	48160.5	18	2534	48142-48178
#EEDAD7	48160	17.5	2534	48142-48178
#F8EEED	48160	18.5	2535	48142-48179
#F8EEED	48160.5	19	2535	48142-48179
#F8EEED	48161	18.5	2535	48142-48179
#F8EEED	48160.5	18	2535	48142-48179
#F1DFDD	48160.5	19	2536	48142-48180
#F1DFDD	48161	19.5	2536	48142-48180
#F1DFDD	48161.5	19	2536	48142-48180
#F1DFDD	48161	18.5	2536	48142-48180
#F2E2E0	48161	19.5	2537	48142-48181
#F2E2E0	48161.5	20	2537	48142-48181
#F2E2E0	48162	19.5	2537	48142-48181
#F2E2E0	48161.5	19	2537	48142-48181
#F6EBE9	48161.5	20	2538	48142-48182
#F6EBE9	48162	20.5	2538	48142-48182
#F6EBE9	48162.5	20	2538	48142-48182
#F6EBE9	48162	19.5	2538	48142-48182
#F6EBEA	48162	20.5	2539	48142-48183
#F6EBEA	48162.5	21	2539	48142-48183
#F6EBEA	48163	20.5	2539	48142-48183
#F6EBEA	48162.5	20	2539	48142-48183
#FAF3F2	48162.5	21	2540	48142-48184
#FAF3F2	48163	21.5	2540	48142-48184
#FAF3F2	48163.5	21	2540	48142-48184
#FAF3F2	48163	20.5	2540	48142-48184
#FEFEFE	48163	21.5	2541	48142-48185
#FEFEFE	48163.5	22	2541	48142-48185
#FEFEFE	48164	21.5	2541	48142-48185
#FEFEFE	48163.5	21	2541	48142-48185
#FCF9F8	48163.5	22	2542	48142-48186
#FCF9F8	48164	22.5	2542	48142-48186
#FCF9F8	48164.5	22	2542	48142-48186
#FCF9F8	48164	21.5	2542	48142-48186
#FFFEFE	48164	22.5	2543	48142-48187
#FFFEFE	48164.5	23	2543	48142-48187
#FFFEFE	48165	22.5	2543	48142-48187
#FFFEFE	48164.5	22	2543	48142-48187
#FCF9F8	48164.5	23	2544	48142-48188
#FCF9F8	48165	23.5	2544	48142-48188
#FCF9F8	48165.5	23	2544	48142-48188
#FCF9F8	48165	22.5	2544	48142-48188
#FAF4F4	48165	23.5	2545	48142-48189
#FAF4F4	48165.5	24	2545	48142-48189
#FAF4F4	48166	23.5	2545	48142-48189
#FAF4F4	48165.5	23	2545	48142-48189
#FBFAFD	48165.5	24	2546	48142-48190
#FBFAFD	48166	24.5	2546	48142-48190
#FBFAFD	48166.5	24	2546	48142-48190
#FBFAFD	48166	23.5	2546	48142-48190
#FEFCFB	48166	24.5	2547	48142-48191
#FEFCFB	48166.5	25	2547	48142-48191
#FEFCFB	48167	24.5	2547	48142-48191
#FEFCFB	48166.5	24	2547	48142-48191
#C68D87	48142.5	0	2548	48143-48143
#C68D87	48143	0.5	2548	48143-48143
#C68D87	48143.5	0	2548	48143-48143
#C68D87	48143	-0.5	2548	48143-48143
#E8CCC9	48143	0.5	2549	48143-48144
#E8CCC9	48143.5	1	2549	48143-48144
#E8CCC9	48144	0.5	2549	48143-48144
#E8CCC9	48143.5	0	2549	48143-48144
#EFDBD9	48143.5	1	2550	48143-48145
#EFDBD9	48144	1.5	2550	48143-48145
#EFDBD9	48144.5	1	2550	48143-48145
#EFDBD9	48144	0.5	2550	48143-48145
#BD7D76	48144	1.5	2551	48143-48146
#BD7D76	48144.5	2	2551	48143-48146
#BD7D76	48145	1.5	2551	48143-48146
#BD7D76	48144.5	1	2551	48143-48146
#BF827B	48144.5	2	2552	48143-48147
#BF827B	48145	2.5	2552	48143-48147
#BF827B	48145.5	2	2552	48143-48147
#BF827B	48145	1.5	2552	48143-48147
#D8ADA8	48145	2.5	2553	48143-48148
#D8ADA8	48145.5	3	2553	48143-48148
#D8ADA8	48146	2.5	2553	48143-48148
#D8ADA8	48145.5	2	2553	48143-48148
#DDB6B2	48145.5	3	2554	48143-48149
#DDB6B2	48146	3.5	2554	48143-48149
#DDB6B2	48146.5	3	2554	48143-48149
#DDB6B2	48146	2.5	2554	48143-48149
#EAD2CE	48146	3.5	2555	48143-48150
#EAD2CE	48146.5	4	2555	48143-48150
#EAD2CE	48147	3.5	2555	48143-48150
#EAD2CE	48146.5	3	2555	48143-48150
#F2E2DF	48146.5	4	2556	48143-48151
#F2E2DF	48147	4.5	2556	48143-48151
#F2E2DF	48147.5	4	2556	48143-48151
#F2E2DF	48147	3.5	2556	48143-48151
#F8EFEE	48147	4.5	2557	48143-48152
#F8EFEE	48147.5	5	2557	48143-48152
#F8EFEE	48148	4.5	2557	48143-48152
#F8EFEE	48147.5	4	2557	48143-48152
#F7EDEB	48147.5	5	2558	48143-48153
#F7EDEB	48148	5.5	2558	48143-48153
#F7EDEB	48148.5	5	2558	48143-48153
#F7EDEB	48148	4.5	2558	48143-48153
#F4E7E5	48148	5.5	2559	48143-48154
#F4E7E5	48148.5	6	2559	48143-48154
#F4E7E5	48149	5.5	2559	48143-48154
#F4E7E5	48148.5	5	2559	48143-48154
#FEFCFC	48148.5	6	2560	48143-48155
#FEFCFC	48149	6.5	2560	48143-48155
